taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10816338	Trachypithecus popa Roos, Helgen et al., 2020	10816338	Trachypithecus popa Roos, Helgen et al., 2020	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus popa	10816338	CR
4850076	Gyps tenuirostris G.R.Gray, 1844	4850076	Gyps tenuirostris G.R.Gray, 1844	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gyps	2480382	Gyps tenuirostris	4850076	CR
2498260	Aythya baeri (Radde, 1863)	2498260	Aythya baeri (Radde, 1863)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya baeri	2498260	CR
5219628	Manis javanica Desmarest, 1822	5219628	Manis javanica Desmarest, 1822	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pholidota	796	Manidae	5480	Manis	2437177	Manis javanica	5219628	CR
7532383	Glaucostegus cemiculus (Geoffroy Saint-Hilaire, 1817)	7532383	Glaucostegus cemiculus (Geoffroy Saint-Hilaire, 1817)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Rhinopristiformes	9412443	Glaucostegidae	9620830	Glaucostegus	2418914	Glaucostegus cemiculus	7532383	CR
2875817	Carpinus hebestroma Yamam.	2875817	Carpinus hebestroma Yamam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Carpinus	2875770	Carpinus hebestroma	2875817	CR
5228002	Lophura erythrophthalma (Raffles, 1822)	5228002	Lophura erythrophthalma (Raffles, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lophura	2473973	Lophura erythrophthalma	5228002	CR
7744913	Sousa chinensis taiwanensis Wang, Yang & Hung, 2015	7744913	Sousa chinensis taiwanensis Wang, Yang & Hung, 2015	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Delphinidae	5314	Sousa	2440494	Sousa chinensis	2440495	CR
2496389	Carpococcyx viridis Salvadori, 1879	2496389	Carpococcyx viridis Salvadori, 1879	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Carpococcyx	2496387	Carpococcyx viridis	2496389	CR
5229138	Vanellus gregarius (Pallas, 1771)	5229138	Vanellus gregarius (Pallas, 1771)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus gregarius	5229138	CR
5789375	Dendrocopos noguchii (Seebohm, 1887)	5789375	Dendrocopos noguchii (Seebohm, 1887)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocopos	2477899	Dendrocopos noguchii	5789375	CR
2474855	Houbaropsis bengalensis (Gmelin, 1789)	2474855	Houbaropsis bengalensis (Gmelin, 1789)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Houbaropsis	2474854	Houbaropsis bengalensis	2474855	CR
2480385	Gyps indicus (Scopoli, 1786)	2480385	Gyps indicus (Scopoli, 1786)	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gyps	2480382	Gyps indicus	2480385	CR
8322991	Cacatua citrinocristata (Fraser, 1844)	6170585	Cacatua sulphurea citrinocristata (Fraser, 1844)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cacatua	2479869	Cacatua sulphurea	2479893	CR
5789018	Liocichla bugunorum Athreya, 2006	5789018	Liocichla bugunorum Athreya, 2006	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Liocichla	2493326	Liocichla bugunorum	5789018	CR
2441511	Testudo kleinmanni Lortet, 1883	2441511	Testudo kleinmanni Lortet, 1883	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Testudinidae	9618	Testudo	2441658	Testudo kleinmanni	2441511	CR
5212973	Anguilla anguilla (Linnaeus, 1758)	5212973	Anguilla anguilla (Linnaeus, 1758)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Anguillidae	2949	Anguilla	2403092	Anguilla anguilla	5212973	CR
5785909	Pseudophilautus stuarti (Meegaskumbura & Manamendra-Arachchi, 2005)	5785909	Pseudophilautus stuarti (Meegaskumbura & Manamendra-Arachchi, 2005)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Rhacophoridae	3096	Pseudophilautus	4816351	Pseudophilautus stuarti	5785909	CR
2418792	Sphyrna mokarran (Rüppell, 1837)	2418792	Sphyrna mokarran (Rüppell, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Sphyrnidae	2207	Sphyrna	2418788	Sphyrna mokarran	2418792	CR
10712760	Nepenthes tboli Jebb & Cheek	10712760	Nepenthes tboli Jebb & Cheek	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Nepenthaceae	6682	Nepenthes	3190711	Nepenthes tboli	10712760	CR
6065837	Thalasseus bernsteini (Schlegel, 1863)	6065837	Thalasseus bernsteini (Schlegel, 1863)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Thalasseus	9109074	Thalasseus bernsteini	6065837	CR
2442549	Nilssonia nigricans (Anderson, 1875)	2442549	Nilssonia nigricans (Anderson, 1875)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Trionychidae	5469	Nilssonia	10840541	Nilssonia nigricans	2442549	CR
2422138	Leptophryne cruentata (Tschudi, 1838)	2422138	Leptophryne cruentata (Tschudi, 1838)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Leptophryne	2422135	Leptophryne cruentata	2422138	CR
5960103	Cyrtodactylus chanhomeae Bauer, Sumontha & Pauwels, 2003	5960103	Cyrtodactylus chanhomeae Bauer, Sumontha & Pauwels, 2003	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Gekkonidae	5666	Cyrtodactylus	2446984	Cyrtodactylus chanhomeae	5960103	CR
5707418	Pongo pygmaeus wurmbii (Tiedemann, 1808)	5707418	Pongo pygmaeus wurmbii (Tiedemann, 1808)	20	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR
9089500	Polyommatus bollandi Dumont, 1998	9089500	Polyommatus bollandi Dumont, 1998	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Polyommatus	1933268	Polyommatus bollandi	9089500	CR
3591076	Camellia azalea C.F.Wei	3591076	Camellia azalea C.F.Wei	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Theaceae	3189597	Camellia	3189634	Camellia azalea	3591076	CR
4988354	Calathus melanocephalus (Linnaeus, 1758)	4988354	Calathus melanocephalus (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Calathus	4988347	Calathus melanocephalus	4988354	CR
8413148	Parosphromenus gunawani Schindler & Linke, 2012	8413148	Parosphromenus gunawani Schindler & Linke, 2012	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Osphronemidae	8553	Parosphromenus	2394169	Parosphromenus gunawani	8413148	CR
2443289	Pangshura sylhetensis Jerdon, 1870	2443289	Pangshura sylhetensis Jerdon, 1870	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Pangshura	2443615	Pangshura sylhetensis	2443289	CR
5317472	Dendrobium officinale Kimura & Migo	5317472	Dendrobium officinale Kimura & Migo	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Dendrobium	2821327	Dendrobium officinale	5317472	CR
2418915	Glaucostegus granulatus (Cuvier, 1829)	2418915	Glaucostegus granulatus (Cuvier, 1829)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Rhinopristiformes	9412443	Glaucostegidae	9620830	Glaucostegus	2418914	Glaucostegus granulatus	2418915	CR
4267165	Pygathrix cinerea Nadler, 1997	4267165	Pygathrix cinerea Nadler, 1997	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Pygathrix	2436527	Pygathrix cinerea	4267165	CR
2968506	Dalbergia cochinchinensis Pierre	2968506	Dalbergia cochinchinensis Pierre	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Dalbergia	2968358	Dalbergia cochinchinensis	2968506	CR
2442517	Nilssonia leithii (Gray, 1872)	2442517	Nilssonia leithii (Gray, 1872)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Trionychidae	5469	Nilssonia	10840541	Nilssonia leithii	2442517	CR
2480930	Ardea insignis Hume, 1878	2480930	Ardea insignis Hume, 1878	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardea	2480922	Ardea insignis	2480930	CR
